ESTADO,MUNICíPIO,NOME DO CANDIDATO,PARTIDO,VOTOS,VOTOS PERCENTUAL
PB,São José de Espinharas,Pedro Cunha Lima,PSDB,442,14.5
PB,São José de Espinharas,Nilvan Ferreira,PL,312,10.23
PB,São José de Espinharas,Major Fábio,PRTB,3,0.1
PB,São José de Espinharas,Adjany Simplicio,PSOL,2,0.07
PB,São José de Espinharas,Nascimento,PSTU,0,0.0
PB,São José de Espinharas,Adriano Trajano ,PCO,0,0.0
PB,São José de Piranhas,João,PSB,6730,65.93
PB,São José de Piranhas,Veneziano,MDB,2007,19.66
PB,São José de Piranhas,Nilvan Ferreira,PL,958,9.38
PB,São José de Piranhas,Pedro Cunha Lima,PSDB,484,4.74
PB,São José de Piranhas,Major Fábio,PRTB,11,0.11
PB,São José de Piranhas,Adjany Simplicio,PSOL,10,0.1
PB,São José de Piranhas,Nascimento,PSTU,8,0.08
PB,São José de Piranhas,Adriano Trajano ,PCO,0,0.0
PB,São José de Princesa,João,PSB,1764,79.86
PB,São José de Princesa,Pedro Cunha Lima,PSDB,231,10.46
PB,São José de Princesa,Veneziano,MDB,166,7.51
PB,São José de Princesa,Nilvan Ferreira,PL,44,1.99
PB,São José de Princesa,Nascimento,PSTU,3,0.14
PB,São José de Princesa,Major Fábio,PRTB,1,0.05
PB,São José de Princesa,Adriano Trajano ,PCO,0,0.0
PB,São José de Princesa,Adjany Simplicio,PSOL,0,0.0
PB,São José do Bonfim,João,PSB,1534,53.43
PB,São José do Bonfim,Pedro Cunha Lima,PSDB,833,29.01
PB,São José do Bonfim,Nilvan Ferreira,PL,253,8.81
PB,São José do Bonfim,Veneziano,MDB,246,8.57
PB,São José do Bonfim,Adjany Simplicio,PSOL,4,0.14
PB,São José do Bonfim,Major Fábio,PRTB,1,0.03
PB,São José do Bonfim,Nascimento,PSTU,0,0.0
PB,São José do Bonfim,Adriano Trajano ,PCO,0,0.0
PB,São José do Brejo do Cruz,Pedro Cunha Lima,PSDB,1141,67.12
PB,São José do Brejo do Cruz,João,PSB,427,25.12
PB,São José do Brejo do Cruz,Nilvan Ferreira,PL,83,4.88
PB,São José do Brejo do Cruz,Veneziano,MDB,47,2.76
PB,São José do Brejo do Cruz,Adjany Simplicio,PSOL,2,0.12
PB,São José do Brejo do Cruz,Adriano Trajano ,PCO,0,0.0
PB,São José do Brejo do Cruz,Major Fábio,PRTB,0,0.0
PB,São José do Brejo do Cruz,Nascimento,PSTU,0,0.0
PB,São José do Sabugi,Pedro Cunha Lima,PSDB,2338,71.26
PB,São José do Sabugi,João,PSB,692,21.09
PB,São José do Sabugi,Nilvan Ferreira,PL,148,4.51
PB,São José do Sabugi,Veneziano,MDB,97,2.96
PB,São José do Sabugi,Adjany Simplicio,PSOL,4,0.12
PB,São José do Sabugi,Adriano Trajano ,PCO,1,0.03
PB,São José do Sabugi,Major Fábio,PRTB,1,0.03
PB,São José do Sabugi,Nascimento,PSTU,0,0.0
PB,São José dos Cordeiros,João,PSB,1582,66.58
PB,São José dos Cordeiros,Veneziano,MDB,370,15.57
PB,São José dos Cordeiros,Nilvan Ferreira,PL,227,9.55
PB,São José dos Cordeiros,Pedro Cunha Lima,PSDB,193,8.12
PB,São José dos Cordeiros,Adjany Simplicio,PSOL,4,0.17
PB,São José dos Cordeiros,Major Fábio,PRTB,0,0.0
PB,São José dos Cordeiros,Nascimento,PSTU,0,0.0
PB,São José dos Cordeiros,Adriano Trajano ,PCO,0,0.0
PB,São José dos Ramos,João,PSB,1634,43.1
PB,São José dos Ramos,Veneziano,MDB,1157,30.52
PB,São José dos Ramos,Pedro Cunha Lima,PSDB,608,16.04
PB,São José dos Ramos,Nilvan Ferreira,PL,385,10.16
PB,São José dos Ramos,Nascimento,PSTU,3,0.08
PB,São José dos Ramos,Adjany Simplicio,PSOL,3,0.08
PB,São José dos Ramos,Major Fábio,PRTB,1,0.03
PB,São José dos Ramos,Adriano Trajano ,PCO,0,0.0
PB,São Mamede,João,PSB,2773,58.33
PB,São Mamede,Veneziano,MDB,988,20.78
PB,São Mamede,Pedro Cunha Lima,PSDB,560,11.78
PB,São Mamede,Nilvan Ferreira,PL,427,8.98
PB,São Mamede,Adjany Simplicio,PSOL,5,0.11
PB,São Mamede,Nascimento,PSTU,1,0.02
PB,São Mamede,Adriano Trajano ,PCO,0,0.0
PB,São Mamede,Major Fábio,PRTB,0,0.0
PB,São Miguel de Taipu,Pedro Cunha Lima,PSDB,2686,61.3
PB,São Miguel de Taipu,João,PSB,1039,23.71
PB,São Miguel de Taipu,Nilvan Ferreira,PL,395,9.01
PB,São Miguel de Taipu,Veneziano,MDB,255,5.82
PB,São Miguel de Taipu,Adjany Simplicio,PSOL,4,0.09
PB,São Miguel de Taipu,Major Fábio,PRTB,2,0.05
PB,São Miguel de Taipu,Adriano Trajano ,PCO,1,0.02
PB,São Miguel de Taipu,Nascimento,PSTU,0,0.0
PB,São Sebastião de Lagoa de Roça,Pedro Cunha Lima,PSDB,2213,39.04
PB,São Sebastião de Lagoa de Roça,João,PSB,1979,34.91
PB,São Sebastião de Lagoa de Roça,Nilvan Ferreira,PL,881,15.54
PB,São Sebastião de Lagoa de Roça,Veneziano,MDB,584,10.3
PB,São Sebastião de Lagoa de Roça,Adjany Simplicio,PSOL,10,0.18
PB,São Sebastião de Lagoa de Roça,Major Fábio,PRTB,1,0.02
PB,São Sebastião de Lagoa de Roça,Nascimento,PSTU,1,0.02
PB,São Sebastião de Lagoa de Roça,Adriano Trajano ,PCO,0,0.0
PB,São Sebastião do Umbuzeiro,João,PSB,1461,67.11
PB,São Sebastião do Umbuzeiro,Pedro Cunha Lima,PSDB,417,19.15
PB,São Sebastião do Umbuzeiro,Veneziano,MDB,198,9.1
PB,São Sebastião do Umbuzeiro,Nilvan Ferreira,PL,95,4.36
PB,São Sebastião do Umbuzeiro,Adjany Simplicio,PSOL,5,0.23
PB,São Sebastião do Umbuzeiro,Nascimento,PSTU,1,0.05
PB,São Sebastião do Umbuzeiro,Adriano Trajano ,PCO,0,0.0
PB,São Sebastião do Umbuzeiro,Major Fábio,PRTB,0,0.0
PB,São Vicente do Seridó,João,PSB,2883,49.29
PB,São Vicente do Seridó,Veneziano,MDB,1363,23.3
PB,São Vicente do Seridó,Pedro Cunha Lima,PSDB,831,14.21
PB,São Vicente do Seridó,Nilvan Ferreira,PL,764,13.06
PB,São Vicente do Seridó,Adjany Simplicio,PSOL,6,0.1
PB,São Vicente do Seridó,Adriano Trajano ,PCO,1,0.02
PB,São Vicente do Seridó,Nascimento,PSTU,1,0.02
PB,São Vicente do Seridó,Major Fábio,PRTB,0,0.0
PB,Sapé,João,PSB,8172,32.77
PB,Sapé,Pedro Cunha Lima,PSDB,6032,24.19
PB,Sapé,Veneziano,MDB,5917,23.73
PB,Sapé,Nilvan Ferreira,PL,4735,18.99
PB,Sapé,Adjany Simplicio,PSOL,60,0.24
PB,Sapé,Major Fábio,PRTB,16,0.06
PB,Sapé,Nascimento,PSTU,6,0.02
PB,Sapé,Adriano Trajano ,PCO,0,0.0
PB,Serra Branca,João,PSB,3121,45.13
PB,Serra Branca,Veneziano,MDB,1583,22.89
PB,Serra Branca,Pedro Cunha Lima,PSDB,1305,18.87
PB,Serra Branca,Nilvan Ferreira,PL,890,12.87
PB,Serra Branca,Adjany Simplicio,PSOL,16,0.23
PB,Serra Branca,Major Fábio,PRTB,1,0.01
PB,Serra Branca,Adriano Trajano ,PCO,0,0.0
PB,Serra Branca,Nascimento,PSTU,0,0.0
PB,Serra Grande,João,PSB,1463,82.19
PB,Serra Grande,Veneziano,MDB,145,8.15
PB,Serra Grande,Nilvan Ferreira,PL,129,7.25
PB,Serra Grande,Pedro Cunha Lima,PSDB,42,2.36
PB,Serra Grande,Nascimento,PSTU,1,0.06
PB,Serra Grande,Major Fábio,PRTB,0,0.0
PB,Serra Grande,Adjany Simplicio,PSOL,0,0.0
PB,Serra Grande,Adriano Trajano ,PCO,0,0.0
PB,Serra Redonda,Veneziano,MDB,1591,54.56
PB,Serra Redonda,João,PSB,717,24.59
PB,Serra Redonda,Nilvan Ferreira,PL,357,12.24
PB,Serra Redonda,Pedro Cunha Lima,PSDB,246,8.44
PB,Serra Redonda,Adjany Simplicio,PSOL,4,0.14
PB,Serra Redonda,Nascimento,PSTU,1,0.03
PB,Serra Redonda,Adriano Trajano ,PCO,0,0.0
PB,Serra Redonda,Major Fábio,PRTB,0,0.0
PB,Serra da Raiz,João,PSB,1304,62.63
PB,Serra da Raiz,Pedro Cunha Lima,PSDB,325,15.61
PB,Serra da Raiz,Nilvan Ferreira,PL,308,14.79
PB,Serra da Raiz,Veneziano,MDB,139,6.68
PB,Serra da Raiz,Adjany Simplicio,PSOL,6,0.29
PB,Serra da Raiz,Adriano Trajano ,PCO,0,0.0
PB,Serra da Raiz,Major Fábio,PRTB,0,0.0
PB,Serra da Raiz,Nascimento,PSTU,0,0.0
PB,Serraria,João,PSB,2163,75.87
PB,Serraria,Pedro Cunha Lima,PSDB,259,9.08
PB,Serraria,Nilvan Ferreira,PL,227,7.96
PB,Serraria,Veneziano,MDB,201,7.05
PB,Serraria,Adjany Simplicio,PSOL,1,0.04
PB,Serraria,Adriano Trajano ,PCO,0,0.0
PB,Serraria,Major Fábio,PRTB,0,0.0
PB,Serraria,Nascimento,PSTU,0,0.0
PB,Sertãozinho,João,PSB,1245,57.59
PB,Sertãozinho,Pedro Cunha Lima,PSDB,468,21.65
PB,Sertãozinho,Nilvan Ferreira,PL,238,11.01
PB,Sertãozinho,Veneziano,MDB,208,9.62
PB,Sertãozinho,Nascimento,PSTU,2,0.09
PB,Sertãozinho,Adjany Simplicio,PSOL,1,0.05
PB,Sertãozinho,Major Fábio,PRTB,0,0.0
PB,Sertãozinho,Adriano Trajano ,PCO,0,0.0
PB,Sobrado,João,PSB,1356,40.14
PB,Sobrado,Pedro Cunha Lima,PSDB,1127,33.36
PB,Sobrado,Veneziano,MDB,448,13.26
PB,Sobrado,Nilvan Ferreira,PL,442,13.08
PB,Sobrado,Adjany Simplicio,PSOL,3,0.09
PB,Sobrado,Major Fábio,PRTB,1,0.03
PB,Sobrado,Nascimento,PSTU,1,0.03
PB,Sobrado,Adriano Trajano ,PCO,0,0.0
PB,Solânea,João,PSB,7431,52.71
PB,Solânea,Veneziano,MDB,2468,17.51
PB,Solânea,Nilvan Ferreira,PL,2387,16.93
PB,Solânea,Pedro Cunha Lima,PSDB,1747,12.39
PB,Solânea,Adjany Simplicio,PSOL,48,0.34
PB,Solânea,Major Fábio,PRTB,7,0.05
PB,Solânea,Adriano Trajano ,PCO,5,0.04
PB,Solânea,Nascimento,PSTU,4,0.03
PB,Soledade,João,PSB,3732,49.67
PB,Soledade,Nilvan Ferreira,PL,1295,17.24
PB,Soledade,Pedro Cunha Lima,PSDB,1230,16.37
PB,Soledade,Veneziano,MDB,1221,16.25
PB,Soledade,Adjany Simplicio,PSOL,31,0.41
PB,Soledade,Major Fábio,PRTB,2,0.03
PB,Soledade,Nascimento,PSTU,2,0.03
PB,Soledade,Adriano Trajano ,PCO,0,0.0
PB,Sossêgo,João,PSB,1684,69.82
PB,Sossêgo,Pedro Cunha Lima,PSDB,320,13.27
PB,Sossêgo,Veneziano,MDB,273,11.32
PB,Sossêgo,Nilvan Ferreira,PL,132,5.47
PB,Sossêgo,Major Fábio,PRTB,3,0.12
PB,Sossêgo,Nascimento,PSTU,0,0.0
PB,Sossêgo,Adriano Trajano ,PCO,0,0.0
PB,Sossêgo,Adjany Simplicio,PSOL,0,0.0
PB,Sousa,João,PSB,15943,47.96
PB,Sousa,Veneziano,MDB,8045,24.2
PB,Sousa,Nilvan Ferreira,PL,5733,17.25
PB,Sousa,Pedro Cunha Lima,PSDB,3425,10.3
PB,Sousa,Adjany Simplicio,PSOL,60,0.18
PB,Sousa,Major Fábio,PRTB,25,0.08
PB,Sousa,Nascimento,PSTU,7,0.02
PB,Sousa,Adriano Trajano ,PCO,1,0.0
PB,Sumé,João,PSB,4279,46.15
PB,Sumé,Pedro Cunha Lima,PSDB,2241,24.17
PB,Sumé,Veneziano,MDB,1677,18.09
PB,Sumé,Nilvan Ferreira,PL,1051,11.34
PB,Sumé,Adjany Simplicio,PSOL,18,0.19
PB,Sumé,Major Fábio,PRTB,3,0.03
PB,Sumé,Nascimento,PSTU,3,0.03
PB,Sumé,Adriano Trajano ,PCO,0,0.0
PB,Tacima,João,PSB,2471,48.96
PB,Tacima,Pedro Cunha Lima,PSDB,1129,22.37
PB,Tacima,Veneziano,MDB,983,19.48
PB,Tacima,Nilvan Ferreira,PL,456,9.04
PB,Tacima,Nascimento,PSTU,5,0.1
PB,Tacima,Adjany Simplicio,PSOL,3,0.06
PB,Tacima,Adriano Trajano ,PCO,0,0.0
PB,Tacima,Major Fábio,PRTB,0,0.0
PB,Taperoá,João,PSB,2179,37.63
PB,Taperoá,Pedro Cunha Lima,PSDB,2085,36.01
PB,Taperoá,Veneziano,MDB,1050,18.13
PB,Taperoá,Nilvan Ferreira,PL,467,8.07
PB,Taperoá,Adjany Simplicio,PSOL,4,0.07
PB,Taperoá,Major Fábio,PRTB,3,0.05
PB,Taperoá,Nascimento,PSTU,2,0.03
PB,Taperoá,Adriano Trajano ,PCO,0,0.0
PB,Tavares,João,PSB,4781,72.57
PB,Tavares,Veneziano,MDB,1114,16.91
PB,Tavares,Pedro Cunha Lima,PSDB,398,6.04
PB,Tavares,Nilvan Ferreira,PL,286,4.34
PB,Tavares,Adjany Simplicio,PSOL,4,0.06
PB,Tavares,Major Fábio,PRTB,3,0.05
PB,Tavares,Nascimento,PSTU,2,0.03
PB,Tavares,Adriano Trajano ,PCO,0,0.0
PB,Teixeira,João,PSB,4234,54.18
PB,Teixeira,Pedro Cunha Lima,PSDB,1773,22.69
PB,Teixeira,Veneziano,MDB,1224,15.66
PB,Teixeira,Nilvan Ferreira,PL,552,7.06
PB,Teixeira,Adjany Simplicio,PSOL,24,0.31
PB,Teixeira,Major Fábio,PRTB,4,0.05
PB,Teixeira,Nascimento,PSTU,4,0.05
PB,Teixeira,Adriano Trajano ,PCO,0,0.0
PB,Tenório,João,PSB,1527,71.76
PB,Tenório,Veneziano,MDB,326,15.32
PB,Tenório,Pedro Cunha Lima,PSDB,145,6.81
PB,Tenório,Nilvan Ferreira,PL,129,6.06
PB,Tenório,Major Fábio,PRTB,1,0.05
PB,Tenório,Nascimento,PSTU,0,0.0
PB,Tenório,Adriano Trajano ,PCO,0,0.0
PB,Tenório,Adjany Simplicio,PSOL,0,0.0
PB,Triunfo,João,PSB,3543,71.68
PB,Triunfo,Veneziano,MDB,888,17.96
PB,Triunfo,Nilvan Ferreira,PL,259,5.24
PB,Triunfo,Pedro Cunha Lima,PSDB,241,4.88
PB,Triunfo,Adjany Simplicio,PSOL,12,0.24
PB,Triunfo,Adriano Trajano ,PCO,0,0.0
PB,Triunfo,Major Fábio,PRTB,0,0.0
PB,Triunfo,Nascimento,PSTU,0,0.0
PB,Uiraúna,João,PSB,4179,48.63
PB,Uiraúna,Veneziano,MDB,3415,39.74
PB,Uiraúna,Nilvan Ferreira,PL,666,7.75
PB,Uiraúna,Pedro Cunha Lima,PSDB,318,3.7
PB,Uiraúna,Adjany Simplicio,PSOL,14,0.16
PB,Uiraúna,Major Fábio,PRTB,2,0.02
PB,Uiraúna,Adriano Trajano ,PCO,0,0.0
PB,Uiraúna,Nascimento,PSTU,0,0.0
PB,Umbuzeiro,João,PSB,1956,54.23
PB,Umbuzeiro,Pedro Cunha Lima,PSDB,1000,27.72
PB,Umbuzeiro,Nilvan Ferreira,PL,330,9.15
PB,Umbuzeiro,Veneziano,MDB,315,8.73
PB,Umbuzeiro,Nascimento,PSTU,3,0.08
PB,Umbuzeiro,Major Fábio,PRTB,1,0.03
PB,Umbuzeiro,Adjany Simplicio,PSOL,1,0.03
PB,Umbuzeiro,Adriano Trajano ,PCO,1,0.03
PB,Várzea,João,PSB,1207,62.06
PB,Várzea,Veneziano,MDB,479,24.63
PB,Várzea,Pedro Cunha Lima,PSDB,139,7.15
PB,Várzea,Nilvan Ferreira,PL,117,6.02
PB,Várzea,Adjany Simplicio,PSOL,3,0.15
PB,Várzea,Adriano Trajano ,PCO,0,0.0
PB,Várzea,Major Fábio,PRTB,0,0.0
PB,Várzea,Nascimento,PSTU,0,0.0
PB,Vieirópolis,João,PSB,2079,60.56
PB,Vieirópolis,Veneziano,MDB,740,21.56
PB,Vieirópolis,Nilvan Ferreira,PL,353,10.28
PB,Vieirópolis,Pedro Cunha Lima,PSDB,247,7.19
PB,Vieirópolis,Adjany Simplicio,PSOL,7,0.2
PB,Vieirópolis,Adriano Trajano ,PCO,3,0.09
PB,Vieirópolis,Major Fábio,PRTB,2,0.06
PB,Vieirópolis,Nascimento,PSTU,2,0.06
PB,Vista Serrana,João,PSB,1297,67.34
PB,Vista Serrana,Veneziano,MDB,396,20.56
PB,Vista Serrana,Nilvan Ferreira,PL,125,6.49
PB,Vista Serrana,Pedro Cunha Lima,PSDB,103,5.35
PB,Vista Serrana,Adjany Simplicio,PSOL,5,0.26
PB,Vista Serrana,Major Fábio,PRTB,0,0.0
PB,Vista Serrana,Nascimento,PSTU,0,0.0
PB,Vista Serrana,Adriano Trajano ,PCO,0,0.0
PB,Zabelê,Pedro Cunha Lima,PSDB,989,59.47
PB,Zabelê,João,PSB,490,29.46
PB,Zabelê,Veneziano,MDB,130,7.82
PB,Zabelê,Nilvan Ferreira,PL,50,3.01
PB,Zabelê,Adjany Simplicio,PSOL,4,0.24
PB,Zabelê,Adriano Trajano ,PCO,0,0.0
PB,Zabelê,Major Fábio,PRTB,0,0.0
PB,Zabelê,Nascimento,PSTU,0,0.0
PE,Abreu E Lima,Anderson Ferreira,PL,16214,27.8
PE,Abreu E Lima,Marília Arraes,SOLIDARIEDADE,13637,23.38
PE,Abreu E Lima,Raquel Lyra,PSDB,13303,22.81
PE,Abreu E Lima,Danilo Cabral,PSB,7989,13.7
PE,Abreu E Lima,Miguel Coelho,UNIÃO,6529,11.19
PE,Abreu E Lima,Jones Manoel,PCB,390,0.67
PE,Abreu E Lima,João Arnaldo,PSOL,145,0.25
PE,Abreu E Lima,Pastor Wellington,PTB,77,0.13
PE,Abreu E Lima,Claudia Ribeiro,PSTU,20,0.03
PE,Abreu E Lima,Jadilson Bombeiro,PMB,17,0.03
PE,Afogados da Ingazeira,Danilo Cabral,PSB,7408,39.29
PE,Afogados da Ingazeira,Marília Arraes,SOLIDARIEDADE,4818,25.55
PE,Afogados da Ingazeira,Miguel Coelho,UNIÃO,2670,14.16
PE,Afogados da Ingazeira,Anderson Ferreira,PL,2310,12.25
PE,Afogados da Ingazeira,Raquel Lyra,PSDB,1556,8.25
PE,Afogados da Ingazeira,Jones Manoel,PCB,43,0.23
PE,Afogados da Ingazeira,Pastor Wellington,PTB,27,0.14
PE,Afogados da Ingazeira,João Arnaldo,PSOL,18,0.1
PE,Afogados da Ingazeira,Claudia Ribeiro,PSTU,3,0.02
PE,Afogados da Ingazeira,Jadilson Bombeiro,PMB,1,0.01
PE,Afrânio,Miguel Coelho,UNIÃO,6018,54.2
PE,Afrânio,Danilo Cabral,PSB,2151,19.37
PE,Afrânio,Marília Arraes,SOLIDARIEDADE,1843,16.6
PE,Afrânio,Anderson Ferreira,PL,813,7.32
PE,Afrânio,Raquel Lyra,PSDB,220,1.98
PE,Afrânio,Pastor Wellington,PTB,53,0.48
PE,Afrânio,João Arnaldo,PSOL,3,0.03
PE,Afrânio,Jones Manoel,PCB,3,0.03
PE,Afrânio,Jadilson Bombeiro,PMB,0,0.0
PE,Afrânio,Claudia Ribeiro,PSTU,0,0.0
PE,Agrestina,Raquel Lyra,PSDB,3184,30.25
PE,Agrestina,Marília Arraes,SOLIDARIEDADE,2439,23.17
PE,Agrestina,Danilo Cabral,PSB,2428,23.06
PE,Agrestina,Anderson Ferreira,PL,1430,13.58
PE,Agrestina,Miguel Coelho,UNIÃO,1003,9.53
PE,Agrestina,Pastor Wellington,PTB,16,0.15
PE,Agrestina,João Arnaldo,PSOL,13,0.12
PE,Agrestina,Jones Manoel,PCB,11,0.1
PE,Agrestina,Claudia Ribeiro,PSTU,2,0.02
PE,Agrestina,Jadilson Bombeiro,PMB,1,0.01
PE,Água Preta,Marília Arraes,SOLIDARIEDADE,4730,35.84
PE,Água Preta,Danilo Cabral,PSB,2947,22.33
PE,Água Preta,Miguel Coelho,UNIÃO,1893,14.34
PE,Água Preta,Anderson Ferreira,PL,1822,13.81
PE,Água Preta,Raquel Lyra,PSDB,1766,13.38
PE,Água Preta,Jones Manoel,PCB,16,0.12
PE,Água Preta,Pastor Wellington,PTB,15,0.11
PE,Água Preta,João Arnaldo,PSOL,4,0.03
PE,Água Preta,Claudia Ribeiro,PSTU,3,0.02
PE,Água Preta,Jadilson Bombeiro,PMB,2,0.02
PE,Águas Belas,Danilo Cabral,PSB,6700,36.01
PE,Águas Belas,Marília Arraes,SOLIDARIEDADE,5898,31.7
PE,Águas Belas,Raquel Lyra,PSDB,2272,12.21
PE,Águas Belas,Miguel Coelho,UNIÃO,1846,9.92
PE,Águas Belas,Anderson Ferreira,PL,1742,9.36
PE,Águas Belas,João Arnaldo,PSOL,81,0.44
PE,Águas Belas,Pastor Wellington,PTB,43,0.23
PE,Águas Belas,Jones Manoel,PCB,21,0.11
PE,Águas Belas,Claudia Ribeiro,PSTU,2,0.01
PE,Águas Belas,Jadilson Bombeiro,PMB,1,0.01
PE,Alagoinha,Danilo Cabral,PSB,3867,48.45
PE,Alagoinha,Marília Arraes,SOLIDARIEDADE,2015,25.25
PE,Alagoinha,Raquel Lyra,PSDB,1336,16.74
PE,Alagoinha,Anderson Ferreira,PL,439,5.5
PE,Alagoinha,Miguel Coelho,UNIÃO,301,3.77
PE,Alagoinha,Jones Manoel,PCB,14,0.18
PE,Alagoinha,Pastor Wellington,PTB,7,0.09
PE,Alagoinha,Jadilson Bombeiro,PMB,1,0.01
PE,Alagoinha,João Arnaldo,PSOL,1,0.01
PE,Alagoinha,Claudia Ribeiro,PSTU,0,0.0
PE,Aliança,Marília Arraes,SOLIDARIEDADE,8530,46.49
PE,Aliança,Anderson Ferreira,PL,3260,17.77
PE,Aliança,Raquel Lyra,PSDB,2604,14.19
PE,Aliança,Miguel Coelho,UNIÃO,1962,10.69
PE,Aliança,Danilo Cabral,PSB,1906,10.39
PE,Aliança,Jones Manoel,PCB,41,0.22
PE,Aliança,Pastor Wellington,PTB,27,0.15
PE,Aliança,João Arnaldo,PSOL,16,0.09
PE,Aliança,Claudia Ribeiro,PSTU,2,0.01
PE,Aliança,Jadilson Bombeiro,PMB,1,0.01
PE,Altinho,Raquel Lyra,PSDB,3855,35.73
PE,Altinho,Danilo Cabral,PSB,2474,22.93
PE,Altinho,Marília Arraes,SOLIDARIEDADE,1856,17.2
PE,Altinho,Anderson Ferreira,PL,1401,12.99
PE,Altinho,Miguel Coelho,UNIÃO,1129,10.46
PE,Altinho,Pastor Wellington,PTB,49,0.45
PE,Altinho,Jones Manoel,PCB,16,0.15
PE,Altinho,João Arnaldo,PSOL,8,0.07
PE,Altinho,Jadilson Bombeiro,PMB,1,0.01
PE,Altinho,Claudia Ribeiro,PSTU,0,0.0
PE,Amaraji,Marília Arraes,SOLIDARIEDADE,2871,27.0
PE,Amaraji,Raquel Lyra,PSDB,2326,21.87
PE,Amaraji,Danilo Cabral,PSB,2324,21.85
PE,Amaraji,Anderson Ferreira,PL,2121,19.95
PE,Amaraji,Miguel Coelho,UNIÃO,964,9.07
PE,Amaraji,Pastor Wellington,PTB,12,0.11
PE,Amaraji,Jones Manoel,PCB,8,0.08
PE,Amaraji,Claudia Ribeiro,PSTU,4,0.04
PE,Amaraji,João Arnaldo,PSOL,4,0.04
PE,Amaraji,Jadilson Bombeiro,PMB,0,0.0
PE,Angelim,Danilo Cabral,PSB,1217,41.02
PE,Angelim,Raquel Lyra,PSDB,722,24.33
PE,Angelim,Marília Arraes,SOLIDARIEDADE,683,23.02
PE,Angelim,Anderson Ferreira,PL,239,8.06
PE,Angelim,Miguel Coelho,UNIÃO,92,3.1
PE,Angelim,Pastor Wellington,PTB,8,0.27
PE,Angelim,Jones Manoel,PCB,3,0.1
PE,Angelim,João Arnaldo,PSOL,2,0.07
PE,Angelim,Claudia Ribeiro,PSTU,1,0.03
PE,Angelim,Jadilson Bombeiro,PMB,0,0.0
PE,Araçoiaba,Danilo Cabral,PSB,4218,35.67
PE,Araçoiaba,Marília Arraes,SOLIDARIEDADE,2737,23.14
PE,Araçoiaba,Anderson Ferreira,PL,2129,18.0
PE,Araçoiaba,Raquel Lyra,PSDB,2053,17.36
PE,Araçoiaba,Miguel Coelho,UNIÃO,641,5.42
PE,Araçoiaba,Jones Manoel,PCB,25,0.21
PE,Araçoiaba,Pastor Wellington,PTB,17,0.14
PE,Araçoiaba,Jadilson Bombeiro,PMB,3,0.03
PE,Araçoiaba,João Arnaldo,PSOL,2,0.02
PE,Araçoiaba,Claudia Ribeiro,PSTU,1,0.01
PE,Araripina,Miguel Coelho,UNIÃO,13259,39.06
PE,Araripina,Marília Arraes,SOLIDARIEDADE,11445,33.72
PE,Araripina,Danilo Cabral,PSB,5212,15.36
PE,Araripina,Anderson Ferreira,PL,3014,8.88
PE,Araripina,Raquel Lyra,PSDB,865,2.55
PE,Araripina,Pastor Wellington,PTB,44,0.13
PE,Araripina,Jones Manoel,PCB,44,0.13
PE,Araripina,João Arnaldo,PSOL,37,0.11
PE,Araripina,Claudia Ribeiro,PSTU,20,0.06
PE,Araripina,Jadilson Bombeiro,PMB,1,0.0
PE,Arcoverde,Raquel Lyra,PSDB,8491,25.99
PE,Arcoverde,Marília Arraes,SOLIDARIEDADE,7360,22.53
PE,Arcoverde,Danilo Cabral,PSB,6666,20.4
PE,Arcoverde,Miguel Coelho,UNIÃO,5790,17.72
PE,Arcoverde,Anderson Ferreira,PL,4053,12.41
PE,Arcoverde,Jones Manoel,PCB,199,0.61
PE,Arcoverde,Pastor Wellington,PTB,60,0.18
PE,Arcoverde,João Arnaldo,PSOL,45,0.14
PE,Arcoverde,Claudia Ribeiro,PSTU,5,0.02
PE,Arcoverde,Jadilson Bombeiro,PMB,3,0.01
PE,Barra de Guabiraba,Danilo Cabral,PSB,2006,27.71
PE,Barra de Guabiraba,Marília Arraes,SOLIDARIEDADE,1730,23.9
PE,Barra de Guabiraba,Raquel Lyra,PSDB,1592,22.0
PE,Barra de Guabiraba,Anderson Ferreira,PL,1498,20.7
PE,Barra de Guabiraba,Miguel Coelho,UNIÃO,400,5.53
PE,Barra de Guabiraba,Pastor Wellington,PTB,6,0.08
PE,Barra de Guabiraba,Jones Manoel,PCB,4,0.06
PE,Barra de Guabiraba,Claudia Ribeiro,PSTU,2,0.03
PE,Barra de Guabiraba,João Arnaldo,PSOL,0,0.0
PE,Barra de Guabiraba,Jadilson Bombeiro,PMB,0,0.0
PE,Barreiros,Anderson Ferreira,PL,5254,34.02
PE,Barreiros,Marília Arraes,SOLIDARIEDADE,5224,33.82
PE,Barreiros,Raquel Lyra,PSDB,2303,14.91
PE,Barreiros,Danilo Cabral,PSB,1639,10.61
PE,Barreiros,Miguel Coelho,UNIÃO,944,6.11
PE,Barreiros,Jones Manoel,PCB,38,0.25
PE,Barreiros,João Arnaldo,PSOL,29,0.19
PE,Barreiros,Pastor Wellington,PTB,13,0.08
PE,Barreiros,Claudia Ribeiro,PSTU,1,0.01
PE,Barreiros,Jadilson Bombeiro,PMB,0,0.0
PE,Belém de Maria,Danilo Cabral,PSB,2472,37.6
PE,Belém de Maria,Raquel Lyra,PSDB,1586,24.13
PE,Belém de Maria,Marília Arraes,SOLIDARIEDADE,1472,22.39
