codigo_tse,uf,MUNICÍPIO,capital,codigo_ibge,LULA VOTOS,LULA VOTOS PERCENTUAL,BOLSONARO VOTOS,BOLSONARO PERCENTUAL,CIRO VOTOS,CIRO VOTOS PERCENTUAL,TEBET VOTOS,TEBET VOTOS PERCENTUAL,OUTROS VOTOS,OUTROS VOTOS PERCENTUAL,ABSTENÇÕES,ABSTENÇÕES PERCENTUAL,VOTOS BRANCOS,VOTOS BRANCOS PERCENTUAL,VOTOS NULOS,VOTOS NULOS PERCENTUAL
22233,PB,SOLEDADE,0,2516102,5933,69.09,2165,25.21,286,3.33,159,1.85,0,0.0,1971,17.66,180,1.96,420,4.57
22217,PB,SOLÂNEA,0,2516003,11154,69.88,3812,23.88,501,3.14,392,2.46,0,0.0,4464,20.9,283,1.67,650,3.85
19283,PB,SOSSÊGO,0,2516151,2189,83.17,305,11.59,99,3.76,26,0.99,0,0.0,565,17.01,24,0.87,100,3.63
22250,PB,SOUSA,0,2516201,25912,68.67,9618,25.49,1407,3.73,637,1.69,2,0.01,7110,15.29,620,1.57,1024,2.6
22276,PB,SUMÉ,0,2516300,8323,78.34,1885,17.74,253,2.38,133,1.25,0,0.0,2443,18.11,127,1.15,297,2.69
19402,PB,SÃO BENTINHO,0,2513927,2378,82.63,376,13.06,85,2.95,25,0.87,0,0.0,782,20.62,31,1.03,102,3.39
21792,PB,SÃO BENTO,0,2513901,11629,54.71,8358,39.32,757,3.56,364,1.71,1,0.0,4397,16.31,416,1.84,884,3.92
19429,PB,SÃO DOMINGOS,0,2513968,1800,73.98,478,19.65,120,4.93,24,0.99,0,0.0,623,19.41,23,0.89,131,5.06
19224,PB,SÃO DOMINGOS DO CARIRI,0,2513943,1593,70.05,527,23.18,91,4.0,49,2.15,0,0.0,603,20.41,26,1.11,52,2.21
19860,PB,SÃO FRANCISCO,0,2513984,2459,75.82,621,19.15,126,3.89,27,0.83,0,0.0,556,13.93,42,1.22,150,4.37
21857,PB,SÃO JOSÉ DA LAGOA TAPADA,0,2514206,4162,81.19,779,15.2,103,2.01,53,1.03,0,0.0,1162,17.62,93,1.72,212,3.9
21873,PB,SÃO JOSÉ DE CAIANA,0,2514305,2940,79.42,602,16.26,97,2.62,36,0.97,0,0.0,1391,26.24,55,1.4,154,3.94
21890,PB,SÃO JOSÉ DE ESPINHARAS,0,2514404,2664,78.61,594,17.53,101,2.98,24,0.71,0,0.0,802,18.54,42,1.19,92,2.61
21911,PB,SÃO JOSÉ DE PIRANHAS,0,2514503,9612,82.71,1570,13.51,283,2.44,126,1.08,0,0.0,2872,19.06,152,1.24,424,3.48
19445,PB,SÃO JOSÉ DE PRINCESA,0,2514552,2131,86.45,229,9.29,56,2.27,29,1.18,0,0.0,582,18.18,32,1.22,122,4.66
21938,PB,SÃO JOSÉ DO BONFIM,0,2514602,2363,73.41,715,22.21,69,2.14,48,1.49,0,0.0,674,16.74,39,1.17,95,2.83
19542,PB,SÃO JOSÉ DO BREJO DO CRUZ,0,2514651,1273,70.25,429,23.68,61,3.37,25,1.38,0,0.0,311,14.16,13,0.69,60,3.18
21954,PB,SÃO JOSÉ DO SABUGI,0,2514701,2514,72.39,767,22.08,94,2.71,56,1.61,0,0.0,397,9.76,54,1.47,142,3.87
21970,PB,SÃO JOSÉ DOS CORDEIROS,0,2514800,2150,80.92,405,15.24,72,2.71,19,0.72,0,0.0,681,19.7,36,1.3,82,2.95
19046,PB,SÃO JOSÉ DOS RAMOS,0,2514453,3153,75.21,834,19.9,89,2.12,79,1.88,0,0.0,1078,19.47,69,1.55,198,4.44
21814,PB,SÃO JOÃO DO CARIRI,0,2514008,2679,79.42,530,15.71,99,2.94,51,1.51,0,0.0,699,16.69,36,1.04,79,2.26
19135,PB,SÃO JOÃO DO RIO DO PEIXE,0,2500700,8822,79.97,1697,15.38,329,2.98,111,1.01,0,0.0,2231,16.05,196,1.69,438,3.75
21830,PB,SÃO JOÃO DO TIGRE,0,2514107,2406,80.31,468,15.62,65,2.17,30,1.0,0,0.0,658,17.01,43,1.34,171,5.33
21997,PB,SÃO MAMEDE,0,2514909,3752,70.13,1276,23.85,199,3.72,90,1.68,0,0.0,1432,20.45,69,1.24,150,2.69
22012,PB,SÃO MIGUEL DE TAIPU,0,2515005,2743,57.94,1798,37.98,91,1.92,76,1.61,0,0.0,1008,16.57,105,2.07,237,4.67
22039,PB,SÃO SEBASTIÃO DE LAGOA DE ROÇA,0,2515104,4315,67.4,1615,25.23,231,3.61,192,3.0,1,0.02,1808,20.65,202,2.91,343,4.94
22055,PB,SÃO SEBASTIÃO DO UMBUZEIRO,0,2515203,2036,84.38,271,11.23,57,2.36,32,1.33,0,0.0,565,18.09,35,1.37,110,4.3
22098,PB,SÃO VICENTE DO SERIDÓ,0,2515401,5048,75.98,1228,18.48,207,3.12,123,1.85,1,0.02,1893,21.16,136,1.93,272,3.86
22292,PB,TACIMA,0,2516409,4188,74.14,1220,21.6,121,2.14,96,1.7,0,0.0,1495,20.05,96,1.61,216,3.62
22314,PB,TAPEROÁ,0,2516508,6094,77.67,1357,17.3,219,2.79,144,1.84,0,0.0,2599,23.66,125,1.49,414,4.94
22330,PB,TAVARES,0,2516607,7058,86.62,811,9.95,139,1.71,80,0.98,0,0.0,2917,25.39,110,1.28,316,3.69
22357,PB,TEIXEIRA,0,2516706,7140,79.5,1452,16.17,244,2.72,108,1.2,0,0.0,2221,19.08,148,1.57,288,3.06
19682,PB,TENÓRIO,0,2516755,1846,79.16,382,16.38,81,3.47,14,0.6,0,0.0,438,15.19,28,1.14,85,3.48
22373,PB,TRIUNFO,0,2516805,4750,85.16,588,10.54,155,2.78,44,0.79,0,0.0,1534,20.76,71,1.21,205,3.5
22390,PB,UIRAÚNA,0,2516904,7562,78.9,1607,16.77,236,2.46,131,1.37,0,0.0,1969,16.46,105,1.05,304,3.04
22411,PB,UMBUZEIRO,0,2517001,3915,76.73,973,19.07,116,2.27,72,1.41,0,0.0,1302,19.1,117,2.13,294,5.33
19887,PB,VIEIRÓPOLIS,0,2517209,3037,79.09,623,16.22,95,2.47,59,1.54,0,0.0,935,18.79,46,1.14,156,3.86
20117,PB,VISTA SERRANA,0,2505501,1722,73.18,482,20.48,94,3.99,48,2.04,0,0.0,752,23.42,25,1.02,81,3.29
22438,PB,VÁRZEA,0,2517100,1773,82.16,300,13.9,47,2.18,26,1.2,0,0.0,335,13.07,21,0.94,49,2.2
19348,PB,ZABELÊ,0,2517407,1525,83.33,229,12.51,46,2.51,16,0.87,0,0.0,454,19.09,23,1.2,71,3.69
19011,PB,ÁGUA BRANCA,0,2500106,4946,84.43,672,11.47,121,2.07,62,1.06,0,0.0,1657,21.17,77,1.25,236,3.82
26310,PE,ABREU E LIMA,0,2600054,37691,57.45,24746,37.72,1507,2.3,1256,1.91,10,0.02,15126,18.0,1107,1.61,2187,3.17
23019,PE,AFOGADOS DA INGAZEIRA,0,2600104,16466,76.73,4334,20.2,402,1.87,143,0.67,1,0.0,6047,21.22,301,1.34,685,3.05
23035,PE,AFRÂNIO,0,2600203,9681,74.48,2616,20.13,342,2.63,163,1.25,1,0.01,3461,20.08,224,1.62,552,4.01
23051,PE,AGRESTINA,0,2600302,11690,75.41,3299,21.28,299,1.93,145,0.94,0,0.0,3196,16.27,275,1.67,676,4.11
23116,PE,ALAGOINHA,0,2600609,8207,87.09,973,10.32,159,1.69,70,0.74,0,0.0,2761,21.76,118,1.19,387,3.9
23132,PE,ALIANÇA,0,2600708,14651,70.41,5480,26.34,395,1.9,191,0.92,0,0.0,6608,23.03,381,1.72,898,4.07
23159,PE,ALTINHO,0,2600807,9861,75.98,2654,20.45,279,2.15,134,1.03,0,0.0,2835,17.02,242,1.76,599,4.33
23175,PE,AMARAJI,0,2600906,8525,66.91,3711,29.13,257,2.02,181,1.42,0,0.0,3340,19.8,248,1.83,537,3.97
23191,PE,ANGELIM,0,2601003,5044,76.63,1288,19.57,159,2.42,75,1.14,0,0.0,2425,25.88,89,1.28,273,3.93
23213,PE,ARARIPINA,0,2601102,33659,76.72,8091,18.44,1237,2.82,411,0.94,2,0.0,12488,21.28,559,1.21,1758,3.81
23205,PE,ARAÇOIABA,0,2601052,9036,69.0,3552,27.12,297,2.27,143,1.09,0,0.0,2305,14.3,220,1.59,498,3.61
23230,PE,ARCOVERDE,0,2601201,28252,73.15,8763,22.69,932,2.41,506,1.31,1,0.0,8633,17.66,517,1.28,1115,2.77
23256,PE,BARRA DE GUABIRABA,0,2601300,5025,63.5,2618,33.08,150,1.9,98,1.24,0,0.0,1464,14.94,148,1.77,275,3.3
23272,PE,BARREIROS,0,2601409,14124,63.5,7283,32.74,437,1.96,296,1.33,1,0.0,7335,23.79,430,1.83,823,3.5
23337,PE,BELO JARDIM,0,2601706,31267,68.25,12047,26.3,1492,3.26,632,1.38,6,0.01,13364,21.45,1061,2.17,2054,4.2
23299,PE,BELÉM DE MARIA,0,2601508,5315,73.57,1671,23.13,137,1.9,77,1.07,0,0.0,2012,20.85,119,1.56,295,3.86
23310,PE,BELÉM DO SÃO FRANCISCO,0,2601607,9731,82.84,1590,13.54,225,1.92,91,0.77,0,0.0,2932,19.42,91,0.75,325,2.67
23353,PE,BETÂNIA,0,2601805,6128,87.33,721,10.28,83,1.18,43,0.61,0,0.0,3058,29.14,48,0.64,370,4.98
23370,PE,BEZERROS,0,2601904,26340,71.06,9262,24.99,762,2.06,501,1.35,4,0.01,7226,15.56,774,1.97,1376,3.51
23396,PE,BODOCÓ,0,2602001,17029,86.79,1817,9.26,499,2.54,116,0.59,1,0.01,4706,18.58,202,0.98,795,3.86
23418,PE,BOM CONSELHO,0,2602100,19475,78.47,4457,17.96,479,1.93,321,1.29,1,0.0,11305,30.15,285,1.09,1088,4.15
23434,PE,BOM JARDIM,0,2602209,17080,75.4,4817,21.27,425,1.88,207,0.91,1,0.0,5870,19.69,388,1.62,897,3.75
23450,PE,BONITO,0,2602308,15298,66.71,6996,30.51,389,1.7,179,0.78,1,0.0,5894,19.41,425,1.74,1116,4.56
23493,PE,BREJINHO,0,2602506,4510,83.39,716,13.24,125,2.31,42,0.78,0,0.0,2067,26.44,85,1.48,257,4.47
23515,PE,BREJO DA MADRE DE DEUS,0,2602605,16888,67.49,7142,28.54,588,2.35,284,1.13,2,0.01,7177,21.36,476,1.8,924,3.5
23477,PE,BREJÃO,0,2602407,5644,81.13,1160,16.67,96,1.38,40,0.57,0,0.0,1659,18.35,99,1.34,326,4.42
23531,PE,BUENOS AIRES,0,2602704,6638,76.21,1812,20.8,184,2.11,57,0.65,0,0.0,1987,17.62,163,1.75,415,4.47
23558,PE,BUÍQUE,0,2602803,22412,85.49,3030,11.56,404,1.54,202,0.77,1,0.0,11638,29.25,380,1.35,1550,5.51
23574,PE,CABO DE SANTO AGOSTINHO,0,2602902,85327,66.56,36821,28.72,3005,2.34,2287,1.78,20,0.02,24168,15.0,2820,2.06,5895,4.31
23590,PE,CABROBÓ,0,2603009,15805,81.82,2861,14.81,423,2.19,145,0.75,1,0.01,5693,21.98,196,0.97,698,3.45
23612,PE,CACHOEIRINHA,0,2603108,8966,74.0,2681,22.13,318,2.62,115,0.95,1,0.01,3101,19.39,276,2.14,496,3.85
23639,PE,CAETÉS,0,2603207,12467,89.7,1092,7.86,197,1.42,74,0.53,0,0.0,5278,26.43,206,1.4,587,4.0
23671,PE,CALUMBI,0,2603405,4423,87.64,555,11.0,48,0.95,15,0.3,0,0.0,1300,19.77,56,1.06,174,3.3
23655,PE,CALÇADO,0,2603306,5071,85.36,647,10.89,141,2.37,56,0.94,0,0.0,1162,15.62,82,1.31,253,4.03
26298,PE,CAMARAGIBE,0,2603454,54184,54.64,39415,39.74,2305,2.32,2521,2.54,7,0.01,15911,13.19,1882,1.8,3675,3.51
23698,PE,CAMOCIM DE SÃO FÉLIX,0,2603504,8444,72.73,2833,24.4,202,1.74,81,0.7,0,0.0,2543,17.12,216,1.76,483,3.92
23710,PE,CAMUTANGA,0,2603603,3941,70.89,1425,25.63,112,2.01,60,1.08,0,0.0,1555,20.91,98,1.67,223,3.79
23736,PE,CANHOTINHO,0,2603702,9041,71.36,3208,25.32,255,2.01,139,1.1,0,0.0,3479,20.48,264,1.95,575,4.26
23752,PE,CAPOEIRAS,0,2603801,9595,86.19,1202,10.8,212,1.9,69,0.62,0,0.0,4304,26.78,168,1.42,468,3.98
23167,PE,CARNAUBEIRA DA PENHA,0,2603926,7994,91.26,615,7.02,95,1.08,32,0.37,0,0.0,3078,25.34,58,0.64,251,2.77
23779,PE,CARNAÍBA,0,2603900,10101,86.11,1335,11.38,172,1.47,53,0.45,0,0.0,3620,22.78,119,0.97,424,3.45
23795,PE,CARPINA,0,2604007,24968,54.55,18701,40.86,990,2.16,805,1.76,1,0.0,7878,14.04,865,1.79,1615,3.35
23817,PE,CARUARU,0,2604106,109406,56.02,75159,38.49,5529,2.83,3906,2.0,19,0.01,34470,14.32,4107,1.99,6854,3.32
23221,PE,CASINHAS,0,2604155,6951,79.84,1361,15.63,152,1.75,86,0.99,0,0.0,2444,20.8,187,2.01,412,4.43
23833,PE,CATENDE,0,2604205,13470,72.27,4497,24.13,344,1.85,247,1.33,0,0.0,5874,23.02,306,1.56,693,3.53
23850,PE,CEDRO,0,2604304,6160,85.5,735,10.2,192,2.66,35,0.49,0,0.0,2398,24.17,60,0.79,260,3.46
23876,PE,CHÃ DE ALEGRIA,0,2604403,6194,71.19,2249,25.85,130,1.49,91,1.05,0,0.0,1808,16.38,132,1.43,394,4.27
23892,PE,CHÃ GRANDE,0,2604502,9718,67.11,4207,29.05,368,2.54,139,0.96,0,0.0,3432,18.19,322,2.09,633,4.1
23914,PE,CONDADO,0,2604601,10414,69.7,3989,26.7,284,1.9,190,1.27,0,0.0,4980,23.95,270,1.71,599,3.79
23930,PE,CORRENTES,0,2604700,7801,83.78,1210,13.0,200,2.15,71,0.76,1,0.01,4151,29.97,72,0.74,317,3.27
23957,PE,CORTÊS,0,2604809,5666,71.03,1972,24.72,201,2.52,84,1.05,0,0.0,2464,22.64,119,1.41,323,3.84
23973,PE,CUMARU,0,2604908,8449,76.29,2315,20.9,195,1.76,85,0.77,0,0.0,3540,23.11,200,1.69,500,4.25
23990,PE,CUPIRA,0,2605004,9548,64.02,4796,32.16,341,2.29,167,1.12,0,0.0,3829,19.52,251,1.59,625,3.96
24015,PE,CUSTÓDIA,0,2605103,17684,87.04,2222,10.94,272,1.34,92,0.45,1,0.0,7146,25.07,204,0.96,838,3.92
23140,PE,DORMENTES,0,2605152,9469,76.88,2316,18.8,327,2.66,110,0.89,0,0.0,3395,20.82,152,1.18,447,3.46
24031,PE,ESCADA,0,2605202,25712,68.88,10034,26.88,769,2.06,630,1.69,3,0.01,8032,16.97,623,1.58,1351,3.44
24058,PE,EXU,0,2605301,17233,85.48,2184,10.83,483,2.4,108,0.54,0,0.0,6295,22.83,214,1.01,902,4.24
24074,PE,FEIRA NOVA,0,2605400,8711,63.71,4366,31.93,356,2.6,166,1.21,0,0.0,3814,20.77,257,1.76,624,4.29
30015,PE,FERNANDO DE NORONHA,0,2605459,1140,52.44,902,41.49,64,2.94,58,2.67,0,0.0,999,30.28,42,1.83,84,3.65
24090,PE,FERREIROS,0,2605509,5422,71.47,1905,25.11,161,2.12,78,1.03,0,0.0,1858,18.68,147,1.82,354,4.38
24112,PE,FLORES,0,2605608,10174,85.89,1402,11.84,152,1.28,77,0.65,1,0.01,3645,22.46,184,1.46,554,4.4
24139,PE,FLORESTA,0,2605707,15262,84.24,2351,12.98,300,1.66,122,0.67,0,0.0,5004,21.0,135,0.72,572,3.04
24155,PE,FREI MIGUELINHO,0,2605806,7057,72.08,2455,25.08,141,1.44,78,0.8,0,0.0,1718,14.38,173,1.69,270,2.64
24171,PE,GAMELEIRA,0,2605905,7597,67.94,3191,28.54,220,1.97,125,1.12,1,0.01,3561,23.27,167,1.43,395,3.36
24198,PE,GARANHUNS,0,2606002,54269,72.12,17690,23.51,1859,2.47,1073,1.43,7,0.01,17032,17.82,1157,1.47,2161,2.75
24210,PE,GLÓRIA DO GOITÁ,0,2606101,12857,74.36,3880,22.44,276,1.6,189,1.09,1,0.01,4072,18.02,338,1.82,898,4.85
24236,PE,GOIANA,0,2606200,31649,63.41,16386,32.83,881,1.77,774,1.55,3,0.01,8694,14.25,879,1.68,1539,2.94
24252,PE,GRANITO,0,2606309,4547,84.44,608,11.29,196,3.64,22,0.41,0,0.0,1099,16.34,49,0.87,194,3.45
24279,PE,GRAVATÁ,0,2606408,31678,62.19,16885,33.15,1402,2.75,701,1.38,1,0.0,14636,21.26,1209,2.23,2066,3.81
24295,PE,IATI,0,2606507,8795,84.45,1312,12.6,231,2.22,44,0.42,0,0.0,4885,30.68,89,0.8,535,4.85
24317,PE,IBIMIRIM,0,2606606,13032,88.05,1474,9.96,188,1.27,55,0.37,0,0.0,5421,26.1,116,0.75,434,2.83
24333,PE,IBIRAJUBA,0,2606705,4089,79.94,868,16.97,89,1.74,41,0.8,0,0.0,1463,21.17,97,1.79,235,4.31
24350,PE,IGARASSU,0,2606804,43924,63.95,21690,31.58,1411,2.05,1239,1.8,3,0.0,13109,15.28,1345,1.85,2653,3.65
24376,PE,IGUARACY,0,2606903,5644,84.18,841,12.54,152,2.27,42,0.63,0,0.0,1826,20.65,83,1.18,227,3.24
24511,PE,ILHA DE ITAMARACÁ,0,2607604,9575,71.19,3393,25.23,251,1.87,182,1.35,0,0.0,3520,20.08,149,1.07,411,2.93
24392,PE,INAJÁ,0,2607000,9507,89.41,940,8.84,127,1.19,33,0.31,0,0.0,3220,22.58,97,0.88,313,2.83
24414,PE,INGAZEIRA,0,2607109,2843,87.29,353,10.84,38,1.17,14,0.43,0,0.0,675,16.62,43,1.27,87,2.57
24430,PE,IPOJUCA,0,2607208,45294,71.02,16142,25.31,1138,1.78,784,1.23,7,0.01,13688,16.98,1032,1.55,2131,3.18
24457,PE,IPUBI,0,2607307,12952,81.4,2358,14.82,392,2.46,147,0.92,0,0.0,5788,25.61,202,1.2,700,4.16
24473,PE,ITACURUBA,0,2607406,2965,85.2,411,11.81,76,2.18,10,0.29,0,0.0,750,17.37,21,0.59,66,1.85
25976,PE,ITAMBÉ,0,2607653,12837,71.01,4634,25.63,300,1.66,262,1.45,1,0.01,4688,19.67,332,1.74,740,3.86
24538,PE,ITAPETIM,0,2607703,7253,81.85,1417,15.99,116,1.31,60,0.68,0,0.0,3028,24.41,122,1.3,392,4.18
26336,PE,ITAPISSUMA,0,2607752,10954,70.95,3950,25.58,241,1.56,239,1.55,1,0.01,2605,13.73,311,1.91,611,3.73
24554,PE,ITAQUITINGA,0,2607802,6934,67.48,2961,28.82,206,2.0,136,1.32,0,0.0,3216,22.96,123,1.14,390,3.62
24490,PE,ITAÍBA,0,2607505,11427,82.3,1977,14.24,325,2.34,87,0.63,0,0.0,4914,25.03,155,1.05,675,4.59
24570,PE,JABOATÃO DOS GUARARAPES,0,2607901,199245,54.25,147345,40.12,9329,2.54,8467,2.31,34,0.01,90890,18.97,7066,1.83,13796,3.55
23302,PE,JAQUEIRA,0,2607950,4773,71.67,1680,25.23,145,2.18,46,0.69,0,0.0,2922,29.39,77,1.1,283,4.03
24597,PE,JATAÚBA,0,2608008,8698,79.32,1916,17.47,175,1.6,112,1.02,0,0.0,3294,22.26,139,1.21,396,3.44
23264,PE,JATOBÁ,0,2608057,6707,83.76,1072,13.39,144,1.8,61,0.76,0,0.0,2424,22.57,57,0.69,254,3.05
24635,PE,JOAQUIM NABUCO,0,2608206,6750,70.57,2480,25.93,198,2.07,98,1.02,0,0.0,3445,25.42,181,1.79,359,3.55
24619,PE,JOÃO ALFREDO,0,2608107,13629,76.99,3279,18.52,383,2.16,235,1.33,1,0.01,6492,25.65,356,1.9,755,4.01
23124,PE,JUCATI,0,2608255,6301,83.37,986,13.05,176,2.33,68,0.9,0,0.0,1805,18.43,137,1.71,292,3.66
24651,PE,JUPI,0,2608305,7953,82.8,1296,13.49,208,2.17,110,1.15,0,0.0,2182,17.74,161,1.59,355,3.51
24678,PE,JUREMA,0,2608404,6641,76.76,1598,18.47,249,2.88,68,0.79,0,0.0,2939,24.31,111,1.21,390,4.26
24694,PE,LAGOA DE ITAENGA,0,2608503,9114,65.88,4056,29.32,253,1.83,267,1.93,0,0.0,3791,20.4,317,2.14,640,4.33
23027,PE,LAGOA DO CARRO,0,2608453,8188,69.51,3213,27.28,196,1.66,142,1.21,1,0.01,1946,13.59,168,1.36,425,3.43
24716,PE,LAGOA DO OURO,0,2608602,6690,84.18,1063,13.38,123,1.55,51,0.64,0,0.0,2635,23.75,87,1.03,428,5.06
24732,PE,LAGOA DOS GATOS,0,2608701,6728,77.8,1656,19.15,182,2.1,63,0.73,1,0.01,3120,25.54,92,1.02,358,3.93
23183,PE,LAGOA GRANDE,0,2608750,12188,78.98,2587,16.76,403,2.61,168,1.09,0,0.0,5115,24.11,140,0.87,527,3.27
24759,PE,LAJEDO,0,2608800,16037,68.39,6280,26.78,732,3.12,275,1.17,1,0.0,5261,17.54,405,1.64,875,3.54
24775,PE,LIMOEIRO,0,2608909,24808,70.61,8855,25.2,850,2.42,430,1.22,2,0.01,7331,16.46,656,1.76,1418,3.81
24791,PE,MACAPARANA,0,2609006,9253,65.1,4347,30.58,355,2.5,190,1.34,1,0.01,4687,23.61,271,1.79,678,4.47
24813,PE,MACHADOS,0,2609105,6121,76.17,1595,19.85,194,2.41,74,0.92,0,0.0,2079,19.52,204,2.38,333,3.88
23248,PE,MANARI,0,2609154,8167,88.45,852,9.23,120,1.3,56,0.61,0,0.0,3748,28.11,98,1.02,256,2.67
24830,PE,MARAIAL,0,2609204,4229,70.35,1595,26.53,116,1.93,42,0.7,0,0.0,3048,32.4,85,1.34,264,4.15
24856,PE,MIRANDIBA,0,2609303,6891,80.77,1426,16.71,129,1.51,38,0.45,0,0.0,2623,22.61,98,1.09,349,3.89
25852,PE,MOREILÂNDIA,0,2614303,6161,86.05,732,10.22,192,2.68,52,0.73,0,0.0,2131,22.1,85,1.13,268,3.57
24872,PE,MORENO,0,2609402,23781,63.44,11884,31.7,910,2.43,727,1.94,1,0.0,7969,16.6,928,2.32,1622,4.05
24899,PE,NAZARÉ DA MATA,0,2609501,12228,61.48,6893,34.65,401,2.02,269,1.35,1,0.01,4289,16.88,469,2.22,758,3.59
24910,PE,OLINDA,0,2609600,140857,57.02,91876,37.19,6362,2.58,6216,2.52,20,0.01,39186,13.15,4114,1.59,7733,2.99
24937,PE,OROBÓ,0,2609709,10775,77.27,2425,17.39,329,2.36,178,1.28,0,0.0,5927,28.69,242,1.65,547,3.71
24953,PE,OROCÓ,0,2609808,7378,79.34,1534,16.5,230,2.47,50,0.54,0,0.0,2885,23.01,100,1.04,252,2.61
24970,PE,OURICURI,0,2609907,29600,83.67,4455,12.59,852,2.41,235,0.66,3,0.01,13457,26.56,339,0.91,1487,4.0
24996,PE,PALMARES,0,2610004,20606,68.3,8287,27.47,695,2.3,380,1.26,0,0.0,8949,22.12,430,1.36,913,2.9
25011,PE,PALMEIRINA,0,2610103,3427,81.73,612,14.6,102,2.43,31,0.74,0,0.0,2153,32.42,72,1.6,222,4.95
25038,PE,PANELAS,0,2610202,11148,76.25,2984,20.41,303,2.07,137,0.94,1,0.01,6494,29.51,157,1.01,732,4.72
25054,PE,PARANATAMA,0,2610301,6968,84.03,1064,12.83,165,1.99,71,0.86,0,0.0,2016,18.64,122,1.38,385,4.38
25070,PE,PARNAMIRIM,0,2610400,12525,89.01,1200,8.53,231,1.64,69,0.49,0,0.0,3634,20.13,86,0.6,264,1.83
25097,PE,PASSIRA,0,2610509,14430,74.0,4409,22.61,424,2.17,159,0.82,0,0.0,4867,19.02,366,1.77,852,4.11
25119,PE,PAUDALHO,0,2610608,20713,59.55,12692,36.49,611,1.76,558,1.6,2,0.01,9028,19.62,805,2.18,1406,3.8
25135,PE,PAULISTA,0,2610707,105562,56.44,70659,37.78,5006,2.68,4506,2.41,15,0.01,32691,14.32,2941,1.51,5636,2.88
25151,PE,PEDRA,0,2610806,11230,81.46,2051,14.88,277,2.01,87,0.63,0,0.0,4898,25.09,227,1.55,613,4.19
25178,PE,PESQUEIRA,0,2610905,29993,81.82,5448,14.86,628,1.71,463,1.26,1,0.0,12479,24.6,487,1.27,1098,2.87
25216,PE,PETROLINA,0,2611101,120083,65.31,52261,28.42,5959,3.24,3401,1.85,14,0.01,39416,17.06,2645,1.38,5081,2.65
25194,PE,PETROLÂNDIA,0,2611002,15010,80.34,3178,17.01,320,1.71,117,0.63,1,0.01,5904,23.31,194,1.0,545,2.81
25259,PE,POMBOS,0,2611309,10060,64.39,4976,31.85,282,1.81,210,1.34,1,0.01,2428,12.69,378,2.26,699,4.19
25232,PE,POÇÃO,0,2611200,6160,83.51,987,13.38,132,1.79,52,0.7,0,0.0,2295,22.65,119,1.52,342,4.36
25275,PE,PRIMAVERA,0,2611408,5879,70.92,2113,25.49,144,1.74,104,1.25,0,0.0,2688,23.52,169,1.94,280,3.2
25291,PE,QUIPAPÁ,0,2611507,8622,80.01,1817,16.86,177,1.64,99,0.92,2,0.02,6357,35.56,209,1.81,533,4.63
23000,PE,QUIXABA,0,2611533,4288,88.96,429,8.9,57,1.18,15,0.31,0,0.0,1147,18.78,42,0.84,100,2.02
25313,PE,RECIFE,1,2611606,538562,54.03,390904,39.22,28102,2.82,30307,3.04,103,0.01,172468,14.17,15770,1.51,31816,3.05
25330,PE,RIACHO DAS ALMAS,0,2611705,11358,70.7,4108,25.57,344,2.14,123,0.77,0,0.0,2459,12.52,373,2.17,740,4.31
25356,PE,RIBEIRÃO,0,2611804,14553,68.37,5970,28.05,401,1.88,269,1.26,0,0.0,5806,20.6,343,1.53,750,3.35
25372,PE,RIO FORMOSO,0,2611903,8562,70.49,3174,26.13,214,1.76,159,1.31,0,0.0,3551,21.74,170,1.33,466,3.65
25399,PE,SAIRÉ,0,2612000,6170,69.58,2311,26.06,243,2.74,106,1.2,0,0.0,1483,13.47,222,2.33,437,4.59
25410,PE,SALGADINHO,0,2612109,3891,75.16,1095,21.15,92,1.78,64,1.24,0,0.0,1924,26.16,66,1.21,189,3.48
25437,PE,SALGUEIRO,0,2612208,25615,78.96,5588,17.23,842,2.6,226,0.7,2,0.01,8131,19.45,395,1.18,833,2.47
25453,PE,SALOÁ,0,2612307,7637,86.83,929,10.56,135,1.53,69,0.78,0,0.0,4165,30.87,113,1.21,421,4.51
25470,PE,SANHARÓ,0,2612406,9496,78.38,2221,18.33,249,2.06,99,0.82,1,0.01,3207,20.03,182,1.42,508,3.97
23108,PE,SANTA CRUZ,0,2612455,8429,85.72,1140,11.59,172,1.75,55,0.56,0,0.0,2269,18.3,58,0.57,236,2.33
23043,PE,SANTA CRUZ DA BAIXA VERDE,0,2612471,6064,84.35,918,12.77,94,1.31,80,1.11,0,0.0,1595,17.47,69,0.91,278,3.69
25496,PE,SANTA CRUZ DO CAPIBARIBE,0,2612505,23517,46.11,24637,48.31,1654,3.24,852,1.67,1,0.0,8657,14.01,751,1.41,1387,2.61
23329,PE,SANTA FILOMENA,0,2612554,7786,84.53,1003,10.89,247,2.68,95,1.03,0,0.0,2929,23.57,47,0.49,241,2.54
25518,PE,SANTA MARIA DA BOA VISTA,0,2612604,18836,80.95,3481,14.96,560,2.41,210,0.9,0,0.0,6931,22.35,230,0.96,588,2.44
25534,PE,SANTA MARIA DO CAMBUCÁ,0,2612703,5873,69.73,2230,26.48,174,2.07,98,1.16,0,0.0,2269,20.31,167,1.87,314,3.53
25550,PE,SANTA TEREZINHA,0,2612802,4990,82.18,859,14.15,120,1.98,61,1.0,0,0.0,1614,20.21,70,1.1,231,3.62
