ds_sit_totalizacao,ds_cargo,sg_partido,sg_uf,nm_candidato,nr_candidato,qt_votos_nominais,qt_votos_validos,dt_carga
Suplente,Deputado Estadual,PSC,SP,SERGIO LOURENÇO DA SILVA,20010,294,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,ADOLFO QUINTAS GONÇALVES NETO,55222,11118,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,ALEXANDRE MILANESE CAMILLO,55255,21086,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,ALVARO BATISTA CAMILO,55190,29088,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,ANTONIO MARCOS DA SILVA POLYCENO,55110,3281,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,CAROLINE STEINMETZ,55090,7853,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,CLARICE SILVA BARBOSA,55826,649,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,DIEGO HENRIQUE RODRIGUES MIRANDA,55100,4077,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,FABIO CESAR SATO,55023,24228,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,FABIO FERNANDO DOS REIS SILVA,55678,5677,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,GUSTAVO RAMOS PERISSINOTTO,55000,11089,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,JONATHAN AMORA DE RAGO,55321,1305,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,JULIANA VIGGIANI VALIO BORGES,55133,2728,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,KARINA CARLA DA SILVA,55900,805,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,LIVIO ANTONIO GIOSA,55855,4702,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,LUCIANO ANDRÉ RODRIGUES,55030,3415,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,LUIZ CARLOS GIANELLI TEIXEIRA,55755,2105,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,MANOEL DAVID KORN DE CARVALHO,55125,9903,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,MARCIA WALÉRIA NUNES DE OLIVEIRA DIAS,55500,937,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,MARIA DE LOURDES SOARES,55153,1726,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,MARINA JAYME DE MELO CARDINALI,55155,6930,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,NELSON SCHREINER JUNIOR,55200,3842,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,PATRICIA DOS REIS TRAVASSOS,55955,1285,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,PAULO LUIS SANTOS,55677,3257,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,PAULO ROBERTO DE CAMPOS,55333,15443,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,RAFAEL GANZERLI AUAD,55800,3759,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,RENATA LEMES DE PAIVA MENDES DA COSTA,55123,35514,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,RENATO PUPO DE PAULA,55055,24108,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,RITA DE CASSIA TRINCA PASSOS,55555,54341,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,ROSSANA RODRIGUES ROSSINI CAMACHO,55655,5521,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSD,SP,WILMA DE FREITAS MALTA,55199,399,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,ADRIANO CAMARGO ANTONIO,45888,3759,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,ANA CRISTINA DA SILVA COSTA,45470,4523,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,ANTONIO DE SOUSA RAMALHO,45122,28822,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,AUGUSTO DUARTE MOREIRA NETO,45633,6472,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,AURÉLIO NOMURA,45451,39464,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,CAIO MARCIO VIOTTO COUBE,45100,14115,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,CARLOS CESAR ARCOLINO,45333,21356,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,CAROLINA DE MORAES PONTES,45600,7037,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,CAROLINA FUNARI LUCIO,45005,2194,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,CASSIO DE CASTRO NAVARRO,45555,47892,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,CELIA CAMARGO LEÃO EDELMUTH,45200,49443,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,CLAUDIO YUKIO MIYAKE,45777,21669,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,DEBORA MARCONDES SILVA,45500,8554,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,ELISSANDRO MARCIO SILVA LINDOSO,45855,30457,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,FABIANO ANDREY BERTAGNOLI TRIGO,45300,9774,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,FHIAMA RAQUEL BISPO DE SOUZA,45444,1338,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,GILMAR DA SILVA GIMENES,45455,31575,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,GILSON ALMEIDA BARRETO JUNIOR,45678,22441,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,GIOVANNA GUIMARÃES TRIPOLI,45145,56957,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,GUSTAVO MARTINELLI,45045,47812,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,HELIO NISHIMOTO,45610,51914,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,IVONE FERNANDES DIAS DO NASCIMENTO,45002,812,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,JOBERT ALEXANDRINO,45545,17276,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,JOSE ANTONIO DE ANGELIS,45700,11683,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,JOSE CARLOS VAZ DE LIMA,45151,51629,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,JOSÉ MARIO BRASILIENSE CARNEIRO,45745,8181,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,JULIO PIRES DOS SANTOS JUNIOR,45115,13786,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,MARCIO CESAR DE CAMARGO,45456,39447,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,MARCO ANTONIO DA FONSECA BICHEIRO,45900,4348,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,MARCO ANTONIO SCARASATI VINHOLI,45111,55957,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,MARCUS MACEDO,45450,3442,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,MAURÍCIO MENNA BARRETO GASPARINI,45123,39242,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,MICHELLI VENEZIANI DA SILVA,45445,39681,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,PATRICIA GAMA DE QUADROS BEZERRA,45321,57609,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,PAULO MATHIAS DE TARSO,45800,32091,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,RAUL CHRISTIANO DE OLIVEIRA SANCHEZ,45345,5945,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,ROBERTO MASSAFERA,45477,31653,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,SANDRA CRISTINA LEITE SANTANA,45157,43204,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,SANDRA MARIA ANDRADE DE ALMEIDA,45009,1019,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,THIAGO ANTUNES CAVALCA REIS LOBO,45845,9300,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,THOMÁS ANTONIO CAPELETTO DE OLIVEIRA,45454,22621,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,VANESSA ORSINI,45121,1042,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,WILSON ALVES DAMASCENO,45789,12122,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSDB,SP,WIVIANE MARIA SPAZIANI,45007,3941,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ADRIELE DOS SANTOS NASCIMENTO COSTA,17124,4552,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,AGEU DA CRUZ ALMEIDA,17187,7048,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,AGUSTIN FRANCISCO CARBALLO,17010,4481,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,AILTON JOSÉ DOS SANTOS,17291,4949,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ALEIXO ANDRE MANOEL NETO,17196,2470,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ALESSANDRA RUDOLPHO STRINGHETA BARBOSA,17201,8411,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ALEXANDRE SAID BUSSAB,17333,12498,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ALEXANDRO DOS SANTOS TIMÓTEO,17037,3782,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ALOISIO BUENO,17217,6426,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ANDREA JOSIANE PINTO NAKASASSU,17712,2430,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ANDREA SEIXAS,17013,6856,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ANDREIA MONIQUE DOS SANTOS,17981,1753,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ANDRÉ LUIS SIQUEIRA,17195,3557,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ANTONIO APARECIDO DELAFINA,17021,9800,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,BIANCA CASALE,17085,2873,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,BRUNO CAMILO DA SILVA,17088,4200,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,CAIO TOSHIO TAKEDA,17077,5357,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,CALIL JOSÉ BADIN VIEIRA,17222,20973,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,CARMELIDIA BERTOLA,17218,17507,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,CLAUDETE MARIA MARTINS,17015,540,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,CLAUDIA SANTOS LEAL,17778,1789,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,CLAUDINEI FERREIRA SOARES,17050,8532,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,CLAUDIO MAGNO DA SILVA,17753,4592,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,CLEMILTON ALVES DA SILVA,17290,4748,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,CLEONICE APARECIDA PEREIRA DA SILVA,17202,719,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,CLOVIS FERREIRA DOS REIS JUNIOR,17086,2404,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,CRISTINA ALVES DE GODOY,17288,11257,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,DANIELA ANCHÃO BRAGA,17123,17337,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,DANIELA CRISTINA MIGUEL BRUZARROSCO,17890,5507,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,DANIELLI FERNANDA SIQUEIRA,17203,386,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,EDILEIDE SILVA,17977,233,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,EDSON MIGUEL DA SILVA,17181,6921,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,EDUARDO FRANCISCO DE MELO,17008,6043,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,EDUARDO KUPPER PACHECO DE AGUIRRE,17997,2367,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ELAINE CRISTINA DO NASCIMENTO,17967,12554,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ELIVELTON ANTONIO WEIRICH,17771,8633,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,EMERSON ZOCCHI,17051,1163,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,EVERTON LUIZ FERNANDES SODARIO RAIMUNDO,17444,12609,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,FABIANA DE CARVALHO MARINHO,17102,5110,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,FABIO DUARTE JOANA,17204,2587,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,FRANCISLAINE URQUIDI FARFAN VASSER,17711,4347,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,GABRIEL ROCHA MAZZALI,17001,9869,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,GLORIA NEY FERNANDES,17998,318,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,HAMILTON DIAS MENEZES,17135,607,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,HAMILTON PROCÓPIO DOS SANTOS NETTO,17717,4572,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,HAROLDO DE SÁ QUARTIM BARBOSA FILHO,17018,10544,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,IVANI CARVALHO SHEWCHENKO,17205,473,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,JEFFERSON DE MORAES CAMPOS,17054,979,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,JOELMA MAXICIMA DA FONSECA,17206,223,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,JOSÉ DE LIMA OLIVEIRA JUNIOR,17117,2960,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,JOSÉ DE SOUZA JUNIOR,17330,12917,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,JOSÉ EDILSON DE SOUZA,17400,1706,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,JOSÉ ROBERTO BARBOSA DE SOUZA,17900,13545,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,JULIO CÉSAR FRANCISCO,17200,10243,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,JULIO CÉSAR MARTINS CASARIN,17059,936,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,JULIO CÉSAR MORENO LEAL,17243,2320,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,JURACI DE OSTI LOPES,17765,1407,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,KELLY DOS SANTOS BRITO,17207,755,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,KERIN DA ROCHA SILVA,17685,89,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,LAURO LISBOA FILHO,17334,2181,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,LEOCADIA DE CASTRO,17208,531,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,LUANA RIBEIRO MIRANDA MASSUIA,17046,175,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,LUCIMARA FERREIRA DE MORAES,17913,57,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,LUIS ANTONIO DE LIMA CLEMENTE,17321,9243,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,LUIZ CARLOS DE PAULA,17040,6431,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,LUIZ EDUARDO SCAFF,17798,2061,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MANOEL SANTOS ROCHA,17062,725,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MARCELO CRISTIANO REIS,17888,9312,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MARCIO ANTONIO PELEGE THOMAZINI,17083,1762,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MARCO ANTONIO CASALE,17017,13288,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MARCOS ANTONIO RIBEIRO FARTO,17789,11823,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MARCOS FERNANDO PORTELLA FONTES,17600,16309,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MARCOS MORAES DOS SANTOS,17209,7071,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MARIO ANTONIO PIRES MORO,17193,7910,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MARTA MAITÊ SEVILLANO,17345,2226,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MEIRE LOPES,17441,1280,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MILTON LUIZ GEBIN CARDOSO,17005,2726,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MIRTES DE CASTRO,17988,625,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MOISÉS COSTA DE SOUSA,17989,873,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,MORENO FELIX CORDEIRO,17029,1095,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,NATANAEL FRANCISCO DA SILVA,17009,3254,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,PAULO ROBERTO DIAS PEREIRA,17033,2371,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,PAULO SERGIO MOREIRA MELLO,17011,1734,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,PAULO VIEIRA DA SILVA FILHO,17750,1163,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,RICARDO AZEVEDO DA SILVA,17555,12649,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,RICARDO SICCHIERO,17002,2477,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ROBERTO DE LIMA FERNANDES,17911,4722,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ROBERTO FIGUEIREDO JUNIOR,17153,1840,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ROBSON CLEITON DE AMORIM LUCENA,17071,1684,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,RODRIGO DE ABREU OLIVEIRA,17072,2376,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,RODRIGO JENSON DE OLIVEIRA,17074,4861,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,RONALDO FORMIGÃO,17073,7953,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,ROSANA TESSITORI,17096,516,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,SERGIO GRESSENS BRANDÃO,17257,1144,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,TELMA ANGELICA MARIA CHRISTIANSEN,17300,2584,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,THIAGO FELIPE NEVES,17681,465,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,VALDEMIRO PATRICIO GOMES FILHO,17025,7012,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,VANESSA ALVES NASCIMENTO,17022,891,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,VERUSKA RODRIGUES DA SILVA,17034,1255,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,VICTOR FERNANDES PEREIRA PANCHORRA,17027,12359,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,VITOR HUGO RICCOMINI,17678,20405,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,VÂNIA REGINA DE ALMEIDA,17032,1019,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,WAGNER DE OLIVEIRA,17075,1546,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSL,SP,WILSON CLAUDIO DE OLIVEIRA,17012,5793,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ADEMILSON MIGUEL FERNANDES,50444,3360,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ALEXANDRE PINHEIRO COSTA,50001,1160,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ALEXYA LUCAS EVANGELISTA SALVADOR,50002,10486,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ANA CLAUDIA SILVA MIELKE,50075,26582,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ANDERSON SEVERIANO GOMES,50000,9902,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ANDRÉ SAPANOS DE CARVALHO,50678,2083,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ANGELA CRISTINA ALVES DE AZEVEDO,50813,670,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ANITA DE GUSMÃO DAMIÃO,50050,4822,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ANSELMO PIRES DA SILVA NETO,50122,1328,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ANTONIO BIAGIO VESPOLI,50650,21597,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,BRUNO LOZZI DA COSTA,50190,5120,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,BRUNO VIEIRA MAIA,50505,14893,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,CARLOS JOSE DA SILVA,50690,394,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,CRISTIANE GANDOLFI,50518,3242,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,CÁSSIO ALBERTO DO NASCIMENTO,50077,1272,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,CÉLIO PELICIARI DE PAULA JÚNIOR,50917,2184,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,DAMIÃO TAVARES DOS SANTOS,50120,1252,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,DANIEL BELARMINO,50881,447,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,DJALMA NERY FERREIRA NETO,50450,13044,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,DORIVAL BORELLI FILHO,50040,976,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,EDINALDO DOS SANTOS MACEDO,50013,214,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,EDNALDO BISPO DA CRUZ,50630,145,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,EDUARDO VICENTE DA FONSECA,50787,303,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ELIANAI MAESTRELLO DE LYRA,50147,203,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,ELY ITO RODRIGUES,50420,1537,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,FABIANO DE CARVALHO BATISTA,50700,1226,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,FERNANDO ANTONIO FERREIRA,50501,3030,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,FRANCISCO GILBERTO DA SILVA,50090,741,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,GENIVAL CALIXTO DA COSTA,50010,514,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,GILBERTO MARQUES,50980,244,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,GISELE CRISTIANE VIEIRA,50456,1869,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,HAILEY KAAS ALVES PEDRO DA SILVA,50069,6176,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,IURIATAN FELIPE MUNIZ,50800,1447,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,JAIR RODRIGUES DE CARVALHO,50567,381,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,JESSICA MARQUES RIBEIRO,50012,3404,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,JOAO LUIS DIAS ZAFALAO,50300,5511,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,JORGE DAVID SALGADO,50111,5590,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,JOSE HERMENEGILDO DE MARTIN,50950,1924,20852681,2022-09-11 04:27:51
Suplente,Deputado Estadual,PSOL,SP,JOSELICIO FREITAS DOS SANTOS JUNIOR,50070,5583,20852681,2022-09-11 04:27:51
